objectid;restricao;escola;codigo_inep;municipio;localizacao;localidade_dif;endereco;telefone;porte_escola;etapas_modalidade;outras_ofertas_educ;latitude;longitude;cre;classif_porte;cod_idt;tp;cod_ibge_mun;ens_medio_tempo_integral;tp_risco
6632;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROF MARIETA RIBEIRO DE ALMEIDA;43029574;Cachoeira do Sul;Urbana;A escola não está em área de localização diferenciada;QD NUCL HAB DR ANGELO DA CUN SN CARLOS, SN CARLOS. MARINA. 96505-770 Cachoeira do Sul - RS.;(51) 37237618;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;Atendimento Educacional Especializado;-30.0789239;-51.7344475;24;4;2957;Escola Regular;4303004;0;Sem Risco Mapeado
6635;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN JOAQUIM JOSE DA SILVA XAVIER;43081223;Júlio de Castilhos;Rural;A escola não está em área de localização diferenciada;R ASSIS BRASIL 62, 62 VAL DE SERRA. 98130-000 Júlio de Castilhos - RS.;(55) 38011014;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.91306969;-51.05924861;8;3;8122;Escola Regular;4311205;0;Sem Risco Mapeado
6641;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN VIRIATO VARGAS;43132758;São Borja;Urbana;A escola não está em área de localização diferenciada;R JOAO JOSE DE OLIVEIRA FREITAS 645, 645 VILA CABELEIRA. 97670-000 São Borja - RS.;(55) 34312166;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.0248097;-51.0997214;35;3;13275;Escola Regular;4318002;0;Sem Risco Mapeado
6645;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST IND EM ANTONIO KASIN MIG;43111840;Redentora;Rural;Terra indígena;ETR TERRA INDIGENA GUARITA SN ESCOLA, SN ESCOLA. SAO JOAO DO IRAPUA. 98550-000 Redentora - RS.;;Entre 201 e 500 matrículas de escolarização;Educação Infantil, Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-29.93713098;-51.03788303;21;4;11184;Escola Indígena;4315404;0;Sem Risco Mapeado
6648;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST TEC AGR DESIDERIO FINAMOR;43082246;Lagoa Vermelha;Rural;A escola não está em área de localização diferenciada;ROD BR 285 KM 193 S/N 0, S/N 0. SINF. 95300-000 Lagoa Vermelha - RS.;(54) 33588434;Entre 201 e 500 matrículas de escolarização;Ensino Médio, Educação Profissional;;-32.5608765;-53.3775707;7;4;8224;Escola Regular;4311304;0;Sem Risco Mapeado
6649;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN FLOR DO IPE;43044662;Cerro Grande do Sul;Rural;A escola não está em área de localização diferenciada;ETR SINF RAIA DO IPE SN, SN SINF. 96770-000 Cerro Grande do Sul - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.6863528;-51.242628;12;2;4466;Escola Regular;4305173;0;Sem Risco Mapeado
6650;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL ATHAYDE PACHECO MARTINS;43067913;Ubiretama;Urbana;A escola não está em área de localização diferenciada;R SAO LUIZ 480, 480 CENTRO. 98898-000 Ubiretama - RS.;(55) 36143233;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-28.6819125;-53.6116388;14;3;6791;Escola Regular;4322343;0;Sem Risco Mapeado
6653;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN DONA DARCILA;43150632;Soledade;Rural;A escola não está em área de localização diferenciada;VL LOC PONTAO DA BOA UNIAO SN INTERIOR, SN INTERIOR. ZONA RURAL. 99300-000 Soledade - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-28.50397095;-51.70498812;25;2;15063;Escola Regular;4320800;0;Sem Risco Mapeado
6655;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ED BAS GOMES CARNEIRO;43106498;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;PCA PAULO DE ARAGAO BOZZANO SN, SN VILA IPIRANGA. 91360-160 Porto Alegre - RS.;(51) 33407090;Mais de 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-30.09819;-51.24251;1;6;10649;Escola Regular;4314902;0;Sem Risco Mapeado
6663;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC ASSIS CHATEAUBRIAND;43045723;Charqueadas;Urbana;A escola não está em área de localização diferenciada;AV TRANSVERSAL 2882, 2882 ACOS FINOS PIRATINI. 96745-000 Charqueadas - RS.;(51) 36587209;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;;-29.5870636;-50.8028707;12;5;4572;Escola Regular;4305355;1;Sem Risco Mapeado
6665;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED DANILO IRINEU DARIS;43116019;Rodeio Bonito;Urbana;A escola não está em área de localização diferenciada;AV DO COMERCIO 627, 627 CENTRO. 98360-000 Rodeio Bonito - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Médio, Educação de Jovens Adultos;;-29.57348;-50.80092;20;4;11601;Escola Regular;4315909;0;Sem Risco Mapeado
6669;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN COMENDADOR CARLOS DREHER NETO;43023207;Bento Gonçalves;Urbana;A escola não está em área de localização diferenciada;R RUA JOSE MIGUEL 152, 152 JARDIM GLORIA. 95701-198 Bento Gonçalves - RS.;(54) 34531746;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-28.2933709;-53.4957442;16;4;2320;Escola Regular;4302105;0;Sem Risco Mapeado
6675;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN OSVALDO ARANHA;43075088;Ijuí;Urbana;A escola não está em área de localização diferenciada;R 19 DE OUTUBRO 053, 053 CENTRO. 98700-000 Ijuí - RS.;(55) 33328322;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.2107881;-57.5480954;36;3;7508;Escola Regular;4310207;0;Sem Risco Mapeado
6693;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;E E IND ENS FUN KATIU GRIA;43172644;Redentora;Rural;Terra indígena;VL LINHA FOTUNATO SETOR TAQUARU SN, SN SETOR TAQUARACU. 98550-000 Redentora - RS.;;Entre 51 e 200 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-29.62404215;-50.82582261;21;3;17264;Escola Indígena;4315404;0;Sem Risco Mapeado
6696;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;E E IND ENS FUN TOLDO CAMPINAS;43112188;Redentora;Rural;Terra indígena;R SETOR ESTIVA SN PREDIO, SN PREDIO. INTERIOR. 98550-000 Redentora - RS.;;Entre 51 e 200 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-29.185648;-51.513179;21;3;11218;Escola Indígena;4315404;0;Sem Risco Mapeado
6698;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ED BAS FREI JOSE;43137725;São João da Urtiga;Urbana;A escola não está em área de localização diferenciada;R ABELARDO JOSE NACUL 425, 425 CENTRO. 99855-000 São João da Urtiga - RS.;(54) 35321077;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-30.07236028;-51.22349081;15;4;13772;Escola Regular;4318424;0;Sem Risco Mapeado
6702;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED OLIMPIO GARIBALDI VILARINHO;43095623;Sagrada Família;Urbana;A escola não está em área de localização diferenciada;R FRANCISCO LUIS CARDONA 1133, 1133 CENTRO. 98330-000 Sagrada Família - RS.;(55) 36169126;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-29.164038;-51.17686;20;4;9562;Escola Regular;4316428;0;Sem Risco Mapeado
6720;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED 8 DE AGOSTO;43170706;Candiota;Rural;Área de assentamento;ETR ASSENTAMENTO OITO DE AGOSTO SN, SN CANDIOTA. 96495-000 Candiota - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;;-29.63049487;-50.98168486;13;3;17070;Escola Regular;4304358;0;Sem Risco Mapeado
6722;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN SANTANA;43075134;Ijuí;Rural;A escola não está em área de localização diferenciada;VL SANTANA RS KM SN RS 155 KM, SN RS 155 KM. INTERIOR. 98700-000 Ijuí - RS.;(55) 33333226;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.77619;-51.14729;36;3;7513;Escola Regular;4310207;0;Sem Risco Mapeado
6727;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL EMILIO ZUNEDA;43011721;Alegrete;Urbana;A escola não está em área de localização diferenciada;R RUA BARROS CASSAL 2255, 2255 VERA CRUZ. 97543-060 Alegrete - RS.;(55) 34221703;Mais de 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional, Educação de Jovens Adultos;Atendimento Educacional Especializado;-30.10654;-51.22427;10;6;1172;Escola Regular;4300406;0;Sem Risco Mapeado
6729;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MARECHAL LUIZ ALVES DE LIMA E SILVA;43101585;Pelotas;Urbana;A escola não está em área de localização diferenciada;R CARLOS GOTUZZO GIACOBONI 1120, 1120 FRAGATA. 96040-240 Pelotas - RS.;(53) 32210273;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-28.30288917;-54.24364831;5;4;10158;Escola Regular;4314407;0;Sem Risco Mapeado
6730;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ERICO VERISSIMO;43114660;Rio Pardo;Rural;A escola não está em área de localização diferenciada;R BAHIA SN, SN MUTIRAO DO CAMARGO. 96680-000 Rio Pardo - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-28.4591258;-52.1996987;6;3;11466;Escola Regular;4315701;0;Sem Risco Mapeado
6737;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED OLAVO BILAC;43159044;Esperança do Sul;Urbana;A escola não está em área de localização diferenciada;AV RIO BRANCO 889 CENTRO, 889 CENTRO. CENTRO. 98635-000 Esperança do Sul - RS.;(55) 36164157;Entre 51 e 200 matrículas de escolarização;Ensino Médio;;-29.63848071;-50.77052118;21;3;15904;Escola Regular;4307450;0;Sem Risco Mapeado
6740;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN NOSSA SENHORA DO LIVRAMENTO;43170722;Guaíba;Urbana;A escola não está em área de localização diferenciada;R RUA ELDORADO 398, 398 PASSO FUNDO. 92729-220 Guaíba - RS.;(51) 999714720;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;;-29.90251;-51.19949;12;4;17072;Escola Regular;4309308;0;Sem Risco Mapeado
6747;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED 10 DE SETEMBRO;43051294;Dois Irmãos;Urbana;A escola não está em área de localização diferenciada;R 10 DE SETEMBRO 617, 617 CENTRO. 93950-000 Dois Irmãos - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-30.08618335;-51.21575084;2;5;5129;Escola Regular;4306403;0;Sem Risco Mapeado
6751;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PINTO DA ROCHA;43125484;Santana do Livramento;Urbana;A escola não está em área de localização diferenciada;R RUA MANOEL PRATES GARCIA 2240, 2240 TABATINGA. 97578-116 Sant'Ana do Livramento - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-29.1914274;-51.2333249;19;4;12548;Escola Regular;4317103;0;Sem Risco Mapeado
6754;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MINERIOS;43097251;Paraí;Rural;A escola não está em área de localização diferenciada;R SAO LUIS SN, SN 95360-000 Paraí - RS.;(54) 34772088;Até 50 matrículas de escolarização;Ensino Fundamental;;-30.3427634;-54.3155395;16;2;9725;Escola Regular;4314001;0;Sem Risco Mapeado
6759;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN SEPE TIARAJU;43171923;Piratini;Rural;Área de assentamento;EST MANGUEIRAO ASSENTAMENTO SN, SN SI. 96490-000 Piratini - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-30.03481;-51.1804;5;2;17192;Escola Regular;4314605;0;Sem Risco Mapeado
6768;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MONTEIRO LOBATO;43142125;São Martinho;Rural;A escola não está em área de localização diferenciada;VL LOCALIDADE SANTA LUCIA SN, SN INTERIOR. 98690-000 São Martinho - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.6971035;-53.7953414;21;2;14212;Escola Regular;4319109;0;Sem Risco Mapeado
6776;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ARTHUR DA COSTA E SILVA;43040896;Casca;Rural;A escola não está em área de localização diferenciada;VL POVOADO MIGLIAVACCA 1863, 1863 INTERIOR. 99260-000 Casca - RS.;(54) 33473061;Até 50 matrículas de escolarização;Ensino Fundamental;;-28.3689065;-51.6363784;7;2;4089;Escola Regular;4304903;0;Sem Risco Mapeado
6777;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MANOEL DA NOBREGA;43040934;Casca;Rural;A escola não está em área de localização diferenciada;ROD POV SAO PAULO SN, SN 99260-000 Casca - RS.;(54) 33473475;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.6920938;-51.0538956;7;2;4093;Escola Regular;4304903;0;Sem Risco Mapeado
6778;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;E E IND ENS FUN KA AGUY MIRI;43005047;Porto Alegre;Urbana;Terra indígena;ETR JOSE CARDOSO DA COSTA 1500, 1500 LAMI. 91787-610 Porto Alegre - RS.;;Até 50 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-30.75986665;-52.16667087;1;2;21343;Escola Indígena;4314902;0;Risco de Movimento de Massa
6779;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED BENTO GONCALVES;43207995;Novo Hamburgo;Urbana;A escola não está em área de localização diferenciada;AV INTERMUNICIPAL 600, 600 CANUDOS. 93542-540 Novo Hamburgo - RS.;(51) 35801334;Até 50 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;;-29.6690683;-50.6626528;2;2;19041;Escola Regular;4313409;0;Sem Risco Mapeado
6787;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN CHICO MENDES;43128360;Capão do Cipó;Rural;Área de assentamento;R ASSENTAMENTO SEPE TIARAJU 1, 1 INTERIOR. 97753-000 Capão do Cipó - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-31.3630957;-51.973002;35;2;12836;Escola Regular;4304655;0;Sem Risco Mapeado
6788;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;E E IND ENS FUN CACIQUE SEPE TIARAJU;43053777;Mariana Pimentel;Rural;Terra indígena;ETR PASSO DA AREIA S/N, S/N ALDEIA TEKOA MIRIM. 92900-000 Mariana Pimentel - RS.;;Até 50 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-27.4300006;-52.1136876;12;2;25655;Escola Indígena;4311981;0;Sem Risco Mapeado
6799;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN VILA PROGRESSO;43114830;Rio Pardo;Urbana;A escola não está em área de localização diferenciada;R ZERO HORA 160, 160 JARDIM BOA VISTA. 96640-000 Rio Pardo - RS.;(51) 37313830;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.0440639;-52.8975467;6;3;11483;Escola Regular;4315701;0;Sem Risco Mapeado
6801;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN DR VICTOR DE BRITTO;43106307;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R SEBASTIAO WOLF 231, 231 NONOAI. 91720-540 Porto Alegre - RS.;(51) 21651622;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.330226;-52.0952733;1;3;10630;Escola Regular;4314902;0;Risco de Movimento de Massa
6809;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ED BAS SYLVIO DAL MORO;43030297;Cacique Doble;Urbana;A escola não está em área de localização diferenciada;AV KAINGANG 100, 100 CENTRO. 99860-000 Cacique Doble - RS.;(54) 35521213;Entre 51 e 200 matrículas de escolarização;Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-29.92578166;-51.0798316;15;3;3029;Escola Regular;4303202;0;Sem Risco Mapeado
6820;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED DR ADAO ORLANDO ALVES;43184936;Cerrito;Rural;A escola não está em área de localização diferenciada;VL FREIRE 1, 1 TERCEIRO DISTRITO. 96395-000 Cerrito - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Médio;;-29.1591379;-51.129895;5;3;18493;Escola Regular;4305124;0;Sem Risco Mapeado
6823;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED CORONEL ANTONIO FIORAVANTE CIEP;43171176;Porto Xavier;Urbana;A escola não está em área de localização diferenciada;R PADRE ANCHIETA 1294, 1294 VILA NOVA ESPERANCA. 98995-000 Porto Xavier - RS.;(55) 33541344;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.6616166;-50.9990021;32;3;17117;Escola Regular;4315107;1;Sem Risco Mapeado
6825;ESCOLA ATENDE EXCLUSIVAMENTE ALUNOS COM DEFICIÊNCIA;ESC EST ESPEC CRISTO REDENTOR;43174337;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R ZECA NETO 149, 149 CRISTO REDENTOR. 91370-100 Porto Alegre - RS.;(51) 33400098;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-28.4497047;-52.8202438;1;3;17433;Escola Especial;4314902;0;Sem Risco Mapeado
6829;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN RODOLFO BOLZANI;43039839;Carazinho;Urbana;A escola não está em área de localização diferenciada;R DUQUE DE CAXIAS 45, 45 SAO PEDRO. 99500-000 Carazinho - RS.;(54) 33301255;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.0815506;-51.2265473;39;3;3983;Escola Regular;4304705;0;Sem Risco Mapeado
6831;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED AREAL;43101801;Pelotas;Urbana;A escola não está em área de localização diferenciada;AV JOSE DOMINGOS DE ALMEIDA 2684, 2684 AREAL. 96085-470 Pelotas - RS.;(53) 32289419;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-27.90326;-53.313;5;5;10180;Escola Regular;4314407;0;Sem Risco Mapeado
6834;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED JOSE GELAIN;43139078;São José do Ouro;Urbana;A escola não está em área de localização diferenciada;AV ANTONIO FINCO 575, 575 CENTRO. 99870-000 São José do Ouro - RS.;(54) 33521126;Entre 51 e 200 matrículas de escolarização;Ensino Médio;Atendimento Educacional Especializado;-28.2792427;-53.5025849;15;3;13907;Escola Regular;4318606;0;Sem Risco Mapeado
6838;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN OTILIA CORREA DE LIMA;43083471;Lajeado;Urbana;A escola não está em área de localização diferenciada;R ARTHUR BERNARDES 357, 357 SAO CRISTOVAO. 95913-200 Lajeado - RS.;(51) 37142100;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-30.0261595;-51.0993118;3;3;8347;Escola Regular;4311403;0;Sem Risco Mapeado
6844;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN SOLIMOES;43107230;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;ETR ESTRADA DAS QUIRINAS SN 10, SN 10. LOMBA DO PINHEIRO. 91796-690 Porto Alegre - RS.;(51) 33761476;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.168876;-51.879994;1;3;10723;Escola Regular;4314902;0;Sem Risco Mapeado
6845;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED RICARDO FRANCISCO GASPARIN;43070990;União da Serra;Urbana;A escola não está em área de localização diferenciada;R PINHEIRO MACHADO 426, 426 CENTRO. 99215-000 União da Serra - RS.;(54) 34761103;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-28.99502788;-52.25912347;7;3;7099;Escola Regular;4322350;0;Sem Risco Mapeado
6850;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ED BAS LUIZA FORMIGHIERI;43094325;Paim Filho;Urbana;A escola não está em área de localização diferenciada;R 08 DE MARCO 45, 45 CENTRO. 99850-000 Paim Filho - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-30.1481244;-51.1410318;15;3;9432;Escola Regular;4313607;0;Sem Risco Mapeado
6851;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED JOAO PAULO II;43209181;Camaquã;Urbana;A escola não está em área de localização diferenciada;R RUA PIRATINI 390, 390 JARDIM. 96789-426 Camaquã - RS.;(51) 36715046;Entre 51 e 200 matrículas de escolarização;Ensino Médio;;-30.0180079;-51.12375959;12;3;19039;Escola Regular;4303509;0;Sem Risco Mapeado
6857;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN 11 DE MAIO;43165516;Venâncio Aires;Urbana;A escola não está em área de localização diferenciada;R GUSTAVO BULLOW 3421 PREDIO, 3421 PREDIO. CORONEL BRITO. 95800-000 Venâncio Aires - RS.;(51) 37416804;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.171541;-51.233661;6;3;16551;Escola Regular;4322608;0;Sem Risco Mapeado
