objectid;cod_ibge;cod_ses;cod_regiao_uf;macrorregiao_saude;regiao_saude;nome_regiao_saude;crs;municipio;cod_cnes;nome_da_unidade;telefone;nome_razao_social;cod_tipo_un;ds_tipo_un;ds_natureza;tp_gestao;latitude;longitude;equipamento;pics;rbc;raps;complemento;cep;endereco;status;tp_rede_raps
2467;4321436;432143;460;Metropolitana;4;REGIÃO 04 - BELAS PRAIAS;18ª CRS;Terra de Areia;487201;EAP SANGA FUNDA;;EAP SANGA FUNDA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6154314;-50.1093743;UBS;0;0;Sem dispositivo específico de saúde mental;;95535-000;ESTRADA GERAL, S/N - SANGA FUNDA;ATIVO;Atenção Básica
2468;4319406;431940;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;São Pedro do Sul;3502368;UNIDADE ESF BORGES DE MEDEIROS;;PREFEITURA MUNICIPAL DE SAO PEDRO DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.62406479;-54.17291715;UBS;0;0;Sem dispositivo específico de saúde mental;;97400-000;BECO DA VALTER JOAO SCHMIDT, 100 - PROGRESSO;ATIVO;Atenção Básica
2470;4312401;431240;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Montenegro;4242505;UBS PORTO GARIBALDI;;PREFEITURA MUNICIPAL DE MONTENEGRO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.82607277;-51.37314473;UBS;0;0;Sem dispositivo específico de saúde mental;;92529-899;ESTRADA JOSE MENDES MOREIRA GUEDES, 500 - PORTO GARIBALDI;ATIVO;Atenção Básica
2472;4313037;431303;458;Centro-Oeste;2;REGIÃO 02 - ENTRE RIOS;04ª CRS;Nova Esperança do Sul;6601197;ESF UNIDADE VILA NOVA;;PREFEITURA MUNICIPAL DE NOVA ESPERANCA DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.4092125;-54.8229312;UBS;1;0;Sem dispositivo específico de saúde mental;;97770-000;MARIA VIELMO FRIZZO, 654 - VILA NOVA;ATIVO;Atenção Básica
2473;4314407;431440;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Pelotas;2254093;UBS SANGA FUNDA;;MUNICIPIO DE PELOTAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.7281336;-52.318977;UBS;0;0;Sem dispositivo específico de saúde mental;;96060-290;AVENIDA IDELFONSO SIMOES LOPES, 5225 - SANGA FUNDA;ATIVO;Atenção Básica
2474;4304507;430450;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Canguçu;2266067;POSTO DE SAUDE DO FAXINAL I CANGUÇU;;PREFEITURA MUNICIPAL DE CANGUCU;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.21235844;-52.77125026;UBS;0;0;Sem dispositivo específico de saúde mental;;96600-000;FAXINAL, S/N - 3 DISTRITO;ATIVO;Atenção Básica
2476;4315602;431560;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Rio Grande;2818272;PACS PROGRAMA DE AGENTES COMUNITARIOS RIO GRANDE;;PREFEITURA MUNICIPAL DO RIO GRANDE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-32.032246;-52.088291;UBS;0;0;Sem dispositivo específico de saúde mental;;96201-220;RUA MARECHAL FLORIANO, 5 - CENTRO;ATIVO;Atenção Básica
2477;4317400;431740;458;Centro-Oeste;2;REGIÃO 02 - ENTRE RIOS;04ª CRS;Santiago;3742539;UNIDADE ESF SANTIAGO POMPEU DISTRITO 08;;MUNICIPIO DE SANTIAGO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.1801986;-54.8664394;UBS;0;0;Sem dispositivo específico de saúde mental;;97701-221;RUA PEDRO PALMEIRO, 629 - SANTIAGO POMPEU;ATIVO;Atenção Básica
2478;4300455;430045;470;Missioneira;14;REGIÃO 14 - FRONTEIRA NOROESTE;14ª CRS;Alegria;7433352;EQUIPE MULTIESTRATEGICA ALEGRIA ALEGRIA;;EQUIPE MULTIESTRATEGICA ALEGRIA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.83452024;-54.05519034;UBS;0;0;Sem dispositivo específico de saúde mental;;98905-000;RUA SAO NICOLAU, 610 - CENTRO;ATIVO;Atenção Básica
2480;4305108;430510;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Caxias do Sul;3668924;UBS SAO LEOPOLDO;;PREFEITURA MUNICIPAL DE CAXIAS DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.18282541;-51.18667785;UBS;0;0;Sem dispositivo específico de saúde mental;;95097-260;RUA SAPUCAIA, 101 - SAO LEOPOLDO;ATIVO;Atenção Básica
2482;4318002;431800;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;São Borja;4067258;PREF MUN S BORJA SMSUSF 07;;PREFEITURA MUNICIPAL DE SAO BORJA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.6691345;-55.9980944;UBS;0;0;Sem dispositivo específico de saúde mental;;97670-000;RUA MOREIRA CESAR, 60 - PARABOI;ATIVO;Atenção Básica
2483;4303673;430367;480;Serra;24;REGIÃO 24 - CAMPOS DE CIMA DA SERRA;05ª CRS;Campestre da Serra;2240262;POSTO DE SAUDE DE CAMPESTRE DA SERRA;;PREFEITURA MUNICIPAL DE CAMPESTRE DA SERRA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.7995529;-51.0931852;UBS;1;1;OT;;95255-000;RUA ALDEZIR BARDINI, 215 - CENTRO;ATIVO;Atenção Básica
2486;4304655;430465;458;Centro-Oeste;2;REGIÃO 02 - ENTRE RIOS;04ª CRS;Capão do Cipó;2241358;POSTO DE SAUDE DA SEDE ESF CAPÃO DO CIPÓ;;PREFEITURA MUNICIPAL DE CAPAO DO CIPO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.93251502;-54.55604768;UBS;0;1;Sem dispositivo específico de saúde mental;;97753-000;AVENIDA TANCREDO NEVES, S/N - CENTRO;ATIVO;Atenção Básica
2489;4315602;431560;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Rio Grande;2818620;UBSF POVO NOVO;;PREFEITURA MUNICIPAL DO RIO GRANDE;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.9340405;-52.3054582;UBS;1;0;Sem dispositivo específico de saúde mental;;96224-122;PRACA CORONEL MARCELINO, S/N - POVO NOVO;ATIVO;Atenção Básica
2490;4304606;430460;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Canoas;2230275;CLINICA DE SAUDE DA FAMILIA SAO VICENTE CANOAS;;MUNICIPIO DE CANOAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.9188038;-51.1184772;UBS;0;0;Sem dispositivo específico de saúde mental;;92035-794;RUA WALTER OLIVEIRA ILHA, 90 - OLARIA;ATIVO;Atenção Básica
2491;4319158;431915;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;São Miguel das Missões;2259443;ESF 2 SANTO ISIDRO SAO MIGUEL;;PREFEITURA MUNICIPAL DE SAO MIGUEL DAS MISSOES;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.7328927;-54.5653209;UBS;1;1;OT;;98865-000;DISTRITO SAO JOAO DAS MISSOES, 1 - INTERIOR;ATIVO;Atenção Básica
2492;4319125;431912;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;São Martinho da Serra;2243857;UNIDADE DE SAUDE CENTRAL ESF SÃO MARTINHO DA SERRA;;MUNICIPIO DE SAO MARTINHO DA SERRA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.53243059;-53.85390442;UBS;1;1;Sem dispositivo específico de saúde mental;;97190-000;AV 24 DE JANEIRO, 853 - CENTRO;ATIVO;Atenção Básica
2493;4320008;432000;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Sapucaia do Sul;4067614;ESF SAO JOSE SAPUCAIA DO SUL;(51)4745956;PREFEITURA MUNICIPAL DE SAPUCAIA DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.8162562;-51.1437473;UBS;0;0;Sem dispositivo específico de saúde mental;;93218-370;RUA SANTO INACIO, 167 - SAO JOSE;ATIVO;Atenção Básica
2495;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264714;UNIDADE DE SAUDE JENOR JARROS;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0005205;-51.1041111;UBS;0;0;Sem dispositivo específico de saúde mental;;91160-040;RUA MARIO ARNAUD SAMPAIO, 45 - RUBEM BERTA;ATIVO;Atenção Básica
2497;4312658;431265;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Não-Me-Toque;2244829;UNIDADE BASICA DE SAUDE SANTO ANTONIO DE NAO ME TOQUE;;PREFEITURA MUNICIPAL DE NAO ME TOQUE;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.4506633;-52.8214245;UBS;0;1;Sem dispositivo específico de saúde mental;;99470-000;RUA VENANCIO AIRES, 773 - SANTO ANTONIO;ATIVO;Atenção Básica
2498;4309308;430930;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Guaíba;7477775;UNIDADE DE SAUDE PRISIONAL DE GUAIBA;;PREFEITURA MUNICIPAL DE GUAIBA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.15009615;-51.36112339;UBS;1;0;Sem dispositivo específico de saúde mental;;92500-000;ESTRADA DA RESTINGA, 211 - RURAL;ATIVO;Atenção Básica
2500;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264706;UNIDADE DE SAUDE RAMOS;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.994154;-51.105704;UBS;1;0;Sem dispositivo específico de saúde mental;;91160-170;RUA K ESQUINA RUA C, S/N - RUBEM BERTA;ATIVO;Atenção Básica
2501;4323002;432300;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Viamão;2862263;USF RUTH CARDOSO VIAMAO;;MUNICIPIO DE VIAMAO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.09577556;-51.07973551;UBS;0;0;Sem dispositivo específico de saúde mental;;94455-001;ESTRADA DA BRANQUINHA, 5155 - UNIVERSAL;ATIVO;Atenção Básica
2503;4322541;432254;482;Serra;26;REGIÃO 26 - UVA VALE;05ª CRS;Vale Real;2238608;ESF ARROIO DO OURO;;PREFEITURA MUNICIPAL DE VALE REAL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.35789393;-51.21381322;UBS;0;0;Sem dispositivo específico de saúde mental;;95778-000;RUA RIO BRANCO, S/N - ARROIO DO OURO;ATIVO;Atenção Básica
2504;4305306;430530;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Chapada;3003639;POSTO DE SAUDE DE SAO FRANCISCO CHAPADA;;PREFEITURA MUNICIPAL DE CHAPADA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.95408529;-53.10640619;UBS;0;0;Sem dispositivo específico de saúde mental;;99530-000;SAO FRANCISCO, S/N - INTERIOR;ATIVO;Atenção Básica
2505;4305108;430510;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Caxias do Sul;2223228;UBS SANTA LUCIA DO PIAI;;PREFEITURA MUNICIPAL DE CAXIAS DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.24032856;-51.0207365;UBS;0;0;Sem dispositivo específico de saúde mental;;95010-000;RUA ROSA FRANCIOZI GIORDANI, 560 - DIST STA LUCIA PIAI;ATIVO;Atenção Básica
2506;4314100;431410;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Passo Fundo;3044394;ESF NENE GRAEFF PASSO FUNDO;;PREFEITURA MUNICIPAL DE PASSO FUNDO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.25824261;-52.44090354;UBS;1;0;Sem dispositivo específico de saúde mental;;99032-003;RUA AMILTON PORTES DA SILVA, 120 - NENE GRAEFF;ATIVO;Atenção Básica
2507;4317301;431730;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Santa Vitória do Palmar;7946260;ESF PORTO SANTA VITORIA DO PALMAR;;PREFEITURA MUNICIPAL DE SANTA VITORIA DO PALMAR;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-33.50948181;-53.41009484;UBS;0;0;Sem dispositivo específico de saúde mental;;96230-000;AV GETULIO VARGAS, 3669 - PORTO;ATIVO;Atenção Básica
2508;4317301;431730;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Santa Vitória do Palmar;2232685;ESF HERMENEGILDO SANTA VITORIA DO PALMAR;;PREFEITURA MUNICIPAL DE SANTA VITORIA DO PALMAR;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-33.66388659;-53.26408051;UBS;0;1;Sem dispositivo específico de saúde mental;;96230-000;RUA ALAMEDA DAS ACACIAS, 1 - HERMENEGILDO;ATIVO;Atenção Básica
2509;4302352;430235;482;Serra;26;REGIÃO 26 - UVA VALE;05ª CRS;Bom Princípio;2236869;POSTO DE SAUDE BELA VISTA;;PREFEITURA MUNICIPAL DE BOM PRINCIPIO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.5216066;-51.355841;UBS;1;0;Sem dispositivo específico de saúde mental;;95765-000;SAO LUIS, S/N - BELA VISTA;ATIVO;Atenção Básica
2512;4306809;430680;485;Vales;29;REGIÃO 29 - VALES E MONTANHAS;16ª CRS;Encantado;9451153;EQUIPE DE SAUDE PRISIONAL DE ENCANTADO;;PREFEITURA MUNICIPAL DE ENCANTADO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.2391961;-51.8677576;UBS;0;0;Sem dispositivo específico de saúde mental;;95960-000;RUA DUQUE DE CAXIAS, 701 - CENTRO;ATIVO;Atenção Básica
2514;4300703;430070;485;Vales;29;REGIÃO 29 - VALES E MONTANHAS;16ª CRS;Anta Gorda;2251205;UNIDADE SANITARIA DE ANTA GORDA;;PREFEITURA MUNICIPAL DE ANTA GORDA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.97056983;-52.00524916;UBS;1;1;OT;;95980-000;RUA PADRE HERMINIO CATELLI, 645 - CENTRO;ATIVO;Atenção Básica
2516;4306809;430680;485;Vales;29;REGIÃO 29 - VALES E MONTANHAS;16ª CRS;Encantado;6541437;POSTO DE SAUDE JACAREZINHO;;PREFEITURA MUNICIPAL DE ENCANTADO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.2022171;-51.9120414;UBS;1;0;Sem dispositivo específico de saúde mental;;95960-000;RS 425, S/N - JACAREZINHO;ATIVO;Atenção Básica
2520;4320321;432032;470;Missioneira;14;REGIÃO 14 - FRONTEIRA NOROESTE;14ª CRS;Senador Salgado Filho;2250608;UNIDADE DE SAUDE DA FAMILIA DA SEDE;;PREFEITURA MUNICIPAL DE SENADOR SALGADO FILHO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.10180628;-54.55283208;UBS;1;1;Sem dispositivo específico de saúde mental;;98895-000;RUA CRUZ ALTA AV 22 DE OUTUBRO 235 CENTRO, 15 - CENTRO;ATIVO;Atenção Básica
2522;4313409;431340;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Novo Hamburgo;7808631;UNIDADE BASICA DE SAUDE KUNZ NH;;PREFEITURA MUNICIPAL DE NOVO HAMBURGO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6753171;-51.1037117;UBS;0;0;Sem dispositivo específico de saúde mental;;93540-183;RUA DALTRO FILHO, 1595 - CANUDOS;ATIVO;Atenção Básica
2525;4304606;430460;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Canoas;7864353;CLINICA DE SAUDE DA FAMILIA HARMONIA CANOAS;;MUNICIPIO DE CANOAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.9147763;-51.1953906;UBS;0;1;Sem dispositivo específico de saúde mental;;92310-510;RUA MACHADO DE ASSIS, 201 - HARMONIA;ATIVO;Atenção Básica
2527;4314407;431440;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Pelotas;2253135;UBS GETULIO VARGAS PELOTAS;;MUNICIPIO DE PELOTAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.7018874;-52.3135197;UBS;0;0;Sem dispositivo específico de saúde mental;;96070-280;RUA SETE, 184 - GETULIO VARGAS;ATIVO;Atenção Básica
2529;4306973;430697;472;Norte;16;REGIÃO 16 - ALTO URUGUAI GAÚCHO;11ª CRS;Erebango;2822164;POSTO DE SAUDE AREA INDIGENA DE EREBANGO;;PREFEITURA MUNICIPAL DE EREBANGO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.80947283;-52.26670914;UBS;0;0;Sem dispositivo específico de saúde mental;;99920-000;AREA INDIGENA, S/N - DISTRITO;ATIVO;Atenção Básica
2530;4316907;431690;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Santa Maria;3290042;UNIDADE ESF SAO JOAO;;PREFEITURA MUNICIPAL DE SANTA MARIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6999622;-53.8454982;UBS;0;0;Sem dispositivo específico de saúde mental;;97030-410;RUA PALESTINA, 335 - VILA SAO JOAO;ATIVO;Atenção Básica
2532;4305108;430510;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Caxias do Sul;2239132;UBS TIJUCA;;PREFEITURA MUNICIPAL DE CAXIAS DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.1626151;-51.2065896;UBS;0;0;Sem dispositivo específico de saúde mental;;95013-320;RUA NILO BENFICA DA ROCHA, 633 - TIJUCA;ATIVO;Atenção Básica
2533;4303103;430310;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Cachoeirinha;7695764;ESF VEREADOR JOSE RAMOS;;PREFEITURA MUNICIPAL DE CACHOEIRINHA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.9200076;-51.0839609;UBS;0;0;Sem dispositivo específico de saúde mental;;94960-210;RUA FIDEL ZANQUETTA, 655 - GRANJA ESPERANCA;ATIVO;Atenção Básica
2534;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264315;UNIDADE DE SAUDE SANTA TEREZA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0771127;-51.23099167;UBS;1;0;Sem dispositivo específico de saúde mental;;90840-100;RUA DONA OTILIA, 5 - SANTA TERESA;ATIVO;Atenção Básica
2535;4314407;431440;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Pelotas;2253216;UBS OBELISCO;;MUNICIPIO DE PELOTAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.739023;-52.3044232;UBS;0;0;Sem dispositivo específico de saúde mental;;96085-530;RUA DOUTOR FRANCISCO RIBEIRO DA SILVA, 505 - AREAL;ATIVO;Atenção Básica
2537;4314100;431410;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Passo Fundo;2245876;ESF ADOLFO GROTH PASSO FUNDO;;PREFEITURA MUNICIPAL DE PASSO FUNDO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.259;-52.454483;UBS;1;0;Sem dispositivo específico de saúde mental;;99032-210;CEL BICACO, 991 - PROFESSOR SCHISLER;ATIVO;Atenção Básica
2539;4304606;430460;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Canoas;5160650;UBS PEDRO LUIZ DA SILVEIRA CANOAS;;MUNICIPIO DE CANOAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.966267;-51.193998;UBS;1;0;Sem dispositivo específico de saúde mental;;92200-190;RUA MAUA, 1724 - RIO BRANCO;ATIVO;Atenção Básica
2540;4317202;431720;470;Missioneira;14;REGIÃO 14 - FRONTEIRA NOROESTE;14ª CRS;Santa Rosa;105228;RESIDENCIAL TERAPEUTICO SAO MIGUEL;;FUNDACAO MUNICIPAL DE SAUDE DE SANTA ROSA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.88231355;-54.48786719;UBS;0;0;Sem dispositivo específico de saúde mental;;98794-030;BENVINDO GIORDANI, S/N - AGRICOLA;ATIVO;Atenção Básica
2541;4316907;431690;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Santa Maria;2242664;UNIDADE DE SAUDE CENTRO SOCIAL URBANO EAP SANTA MARIA;;PREFEITURA MUNICIPAL DE SANTA MARIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6892899;-53.827938;UBS;1;0;Sem dispositivo específico de saúde mental;;97010-001;RUA VENANCIO AIRES, 2645 - PASSO DA AREIA;ATIVO;Atenção Básica
2542;4305306;430530;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Chapada;2234823;POSTO DE SAUDE DE BOI PRETO CHAPADA;;PREFEITURA MUNICIPAL DE CHAPADA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.979;-53.157058;UBS;1;0;Sem dispositivo específico de saúde mental;;99530-000;BOI PRETO, 1 - INTERIOR;ATIVO;Atenção Básica
2543;4315701;431570;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Rio Pardo;2236257;UNIDADE DE SAUDE RAMIZ GALVAO;;PREFEITURA MUNICIPAL DE RIO PARDO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.95713862;-52.36261764;UBS;1;0;Sem dispositivo específico de saúde mental;;96640-000;AV PRADO LIMA, S/N - RAMIZ GALVAO;ATIVO;Atenção Básica
2545;4316303;431630;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;Roque Gonzales;2259273;PS RINCAO VERMELHO;;PREFEITURA MUNICIPAL DE ROQUE GONZALES;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.954;-55.274501;UBS;0;0;Sem dispositivo específico de saúde mental;;97970-000;RINCAO VERMELHO, S/N - INTERIOR;ATIVO;Atenção Básica
2547;4319208;431920;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;São Nicolau;2259494;PS SANTO IZIDRO;;PREFEITURA MUNICIPAL DE SAO NICOLAU;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.0776554;-55.40775941;UBS;0;0;Sem dispositivo específico de saúde mental;;97880-000;SANTO IZIDRO, 1 - INTERIOR;ATIVO;Atenção Básica
2548;4313904;431390;469;Missioneira;13;REGIÃO 13 - DIVERSIDADE;17ª CRS;Panambi;3055884;ESTRATEGIA SAUDE DA FAMILIA DO INTERIOR PANAMBI;;PREFEITURA MUNICIPAL DE PANAMBI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.30860299;-53.52031496;UBS;1;1;Sem dispositivo específico de saúde mental;;98280-000;RUA DAS ORQUIDEAS, 10 - JARDIM PARAGUAI;ATIVO;Atenção Básica
2549;4311205;431120;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Júlio de Castilhos;2243423;AMBULATORIO TANCREDO NEVES ESF;;MUNICIPIO DE JULIO DE CASTILHOS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.2418362;-53.6770849;UBS;0;0;Sem dispositivo específico de saúde mental;;98130-000;QUADRA B, 00 - TANCREDO NEVES;ATIVO;Atenção Básica
2550;4301503;430150;469;Missioneira;13;REGIÃO 13 - DIVERSIDADE;17ª CRS;Augusto Pestana;2260972;PROGRAMA SAUDE DA FAMILIA AUGUSTO PESTANA;;PREFEITURA MUNICIPAL DE AUGUSTO PESTANA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.5602046;-53.955144;UBS;0;1;Sem dispositivo específico de saúde mental;;98740-000;ROSARIO, S/N - INTERIOR;ATIVO;Atenção Básica
2551;4305108;430510;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Caxias do Sul;2238993;UBS SAO CIRO;;PREFEITURA MUNICIPAL DE CAXIAS DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.1392046;-51.1344661;UBS;0;0;Sem dispositivo específico de saúde mental;;95057-410;RUA JOAQUIM OSS, 83 - SAO CIRO;ATIVO;Atenção Básica
